trade_date,FW_label
20241105_210313_685792709,-0.036705278
20241105_210313_954347721,0.011379579
20241105_210314_195559426,0.0996593
20241105_210314_443721220,0.12025998
20241105_210314_694370319,0.03024278
20241105_210314_933186684,-0.018574556
20241105_210315_191771251,0.14148583
20241105_210315_442604580,0.098250605
20241105_210315_686307813,0.022434661
20241105_210315_933192202,0.10000304
20241105_210316_191826023,-0.40080282
20241105_210316_454998043,-0.18808873
20241105_210316_686560715,-0.11707505
20241105_210316_939660511,-0.40842548
20241105_210317_184006131,-0.4130202
20241105_210317_434258381,-0.44535968
20241105_210317_687135677,-0.40330097
20241105_210317_936926645,-0.56648076
20241105_210318_181038333,-1.006369
20241105_210318_435742648,-0.20884456
20241105_210318_688038963,-0.14318727
20241105_210318_936933418,-0.13677175
20241105_210319_186160918,0.020314584
20241105_210319_443083277,-0.01862373
20241105_210319_711180584,-0.13700713
